year,investment,country,industry
1993,16.84,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
1993,264.82,ARGENTINA,03 PESCA Y ACUICULTURA
1993,1828.28,ARGENTINA,20 INDUSTRIA QUÍMICA
1993,192.21,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
1993,4.51,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
1993,184.3,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
1993,6217.85,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
1993,130.4,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
1993,30582.700000000004,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
1993,1045.03,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
1993,286.27,ARGENTINA,42 INGENIERÍA CIVIL
1993,117.8,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
1993,540.91,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
1993,30800.8,ARGENTINA,51 TRANSPORTE AÉREO
1993,64.91,ARGENTINA,58 EDICIÓN
1993,24427.16,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
1993,75.43,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
1993,8475.44,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
1993,117.8,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
1993,128.70999999999998,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
1993,16584.75,ARGENTINA,85 EDUCACIÓN
1993,139.4,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
1993,189.03,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
1994,171.65,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
1994,120.55,ARGENTINA,03 PESCA Y ACUICULTURA
1994,174.97,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
1994,317.06,ARGENTINA,17 INDUSTRIA DEL PAPEL
1994,12.02,ARGENTINA,20 INDUSTRIA QUÍMICA
1994,400.83000000000004,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
1994,10.08,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
1994,8666.59,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
1994,465.68,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
1994,235.01,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
1994,0,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
1994,9.85,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
1994,351.71,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
1994,3531.21,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
1994,0,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
1994,496.6,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
1994,11178.89,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
1994,3838.22,ARGENTINA,42 INGENIERÍA CIVIL
1994,599.25,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
1994,510414.63,ARGENTINA,51 TRANSPORTE AÉREO
1994,25.15,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
1994,246.99,ARGENTINA,58 EDICIÓN
1994,1278.96,ARGENTINA,61 TELECOMUNICACIONES
1994,35295.32,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
1994,130.17000000000002,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
1994,0,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
1994,11.73,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
1994,4.58,ARGENTINA,86 ACTIVIDADES SANITARIAS
1994,3165.13,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
1995,3736.37,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
1995,602.08,ARGENTINA,03 PESCA Y ACUICULTURA
1995,443.79,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
1995,0.76,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
1995,291.3,ARGENTINA,13 INDUSTRIA TEXTIL
1995,0.82,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
1995,21.96,ARGENTINA,"16 INDUSTRIA MADERA Y CORCHO, EXCEPTO MUEBLES, CESTERÍA"
1995,1469.38,ARGENTINA,17 INDUSTRIA DEL PAPEL
1995,44.92,ARGENTINA,18 ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS
1995,38.13,ARGENTINA,20 INDUSTRIA QUÍMICA
1995,157.72,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
1995,642.06,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
1995,5362.9,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
1995,4.65,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
1995,393.69,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
1995,76.36,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
1995,329.66,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
1995,7.77,ARGENTINA,32 OTRAS INDUSTRIAS MANUFACTURERAS
1995,114489.58,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
1995,19287.800000000003,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
1995,4.73,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
1995,8469.919999999998,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
1995,1101.55,ARGENTINA,42 INGENIERÍA CIVIL
1995,1261.28,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
1995,7198.079999999999,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
1995,0.82,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
1995,0,ARGENTINA,51 TRANSPORTE AÉREO
1995,162.23,ARGENTINA,58 EDICIÓN
1995,62894.12,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
1995,216.78,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
1995,290.4,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
1995,3.8,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
1995,0,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
1995,9.3,ARGENTINA,"95 REPARACIÓN ORDENADORES, EFECTOS PERSONALES"
1995,196.83999999999997,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
1996,212.76,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
1996,1775.6999999999998,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
1996,50.2,ARGENTINA,03 PESCA Y ACUICULTURA
1996,532.52,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
1996,14.78,ARGENTINA,"16 INDUSTRIA MADERA Y CORCHO, EXCEPTO MUEBLES, CESTERÍA"
1996,272.27,ARGENTINA,20 INDUSTRIA QUÍMICA
1996,9251.12,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
1996,183.02,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
1996,53.51,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
1996,13884.56,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
1996,198.12,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
1996,3481.85,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
1996,311,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
1996,247.1,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
1996,530.09,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
1996,13426.829999999998,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
1996,935.97,ARGENTINA,42 INGENIERÍA CIVIL
1996,13.24,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
1996,5014.860000000001,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
1996,0,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
1996,401229.01,ARGENTINA,51 TRANSPORTE AÉREO
1996,614.6,ARGENTINA,58 EDICIÓN
1996,38.92,ARGENTINA,61 TELECOMUNICACIONES
1996,714356.28,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
1996,1744.65,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
1996,5.58,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
1996,8525.22,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
1996,180.3,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
1996,1322.01,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
1996,65.19,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
1996,287.93,ARGENTINA,82 ACTIVIDADES ADMINISTRATIVAS DE OFICINA
1996,208.08,ARGENTINA,86 ACTIVIDADES SANITARIAS
1996,506.16999999999996,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
1997,8870.99,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
1997,1142.54,ARGENTINA,03 PESCA Y ACUICULTURA
1997,9.04,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
1997,0,ARGENTINA,17 INDUSTRIA DEL PAPEL
1997,1006.01,ARGENTINA,20 INDUSTRIA QUÍMICA
1997,303.35,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
1997,13432.62,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
1997,326.43,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
1997,60.1,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
1997,385.57,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
1997,2.52,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
1997,1953.29,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
1997,36.49,ARGENTINA,32 OTRAS INDUSTRIAS MANUFACTURERAS
1997,15410.68,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
1997,2886.79,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
1997,19.71,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
1997,1092.99,ARGENTINA,42 INGENIERÍA CIVIL
1997,717.78,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
1997,3560.96,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
1997,6989.2,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
1997,174.29,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
1997,7745.71,ARGENTINA,58 EDICIÓN
1997,91.66,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
1997,105.18,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
1997,2468964.07,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
1997,1436.26,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
1997,54.77,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
1997,874.88,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
1997,8339.28,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
1997,1.28,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
1997,8.459999999999999,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
1997,384.65,ARGENTINA,80 ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN
1997,280.69,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
1997,606.88,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
1998,1878.3,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
1998,139.92,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
1998,4756.08,ARGENTINA,03 PESCA Y ACUICULTURA
1998,8.65,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
1998,2103.54,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
1998,1662.74,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
1998,587.86,ARGENTINA,13 INDUSTRIA TEXTIL
1998,9015.18,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
1998,436.69,ARGENTINA,"16 INDUSTRIA MADERA Y CORCHO, EXCEPTO MUEBLES, CESTERÍA"
1998,6.88,ARGENTINA,17 INDUSTRIA DEL PAPEL
1998,0,ARGENTINA,18 ARTES GRÁFICAS Y REPRODUCCIÓN DE SOPORTES GRABADOS
1998,51216.850000000006,ARGENTINA,20 INDUSTRIA QUÍMICA
1998,21701.1,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
1998,38068.21,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
1998,5.52,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
1998,552.01,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
1998,220.87,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
1998,686.52,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
1998,67.83,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
1998,6872.33,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
1998,10.72,ARGENTINA,30 FABRICACIÓN DE OTRO MATERIAL DE TRANSPORTE
1998,325.13,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
1998,31031,ARGENTINA,"35 SUMINISTRO DE ENERGÍA ELÉCTRICA, GAS, VAPOR Y AIRE"
1998,63241.36,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
1998,2193.09,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
1998,1400.51,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
1998,819.89,ARGENTINA,42 INGENIERÍA CIVIL
1998,1504.83,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
1998,13484.380000000003,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
1998,49136.49,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
1998,21.64,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
1998,10.81,ARGENTINA,55 SERVICIOS DE ALOJAMIENTO
1998,5808.19,ARGENTINA,58 EDICIÓN
1998,380.33000000000004,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
1998,4398.46,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
1998,815736.87,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
1998,28194.44,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
1998,6648.96,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
1998,8954.669999999998,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
1998,60.1,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
1998,10.92,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
1998,12464.640000000001,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
1998,1197.77,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
1998,262.05,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
1998,6611.13,ARGENTINA,"79 ACTIVI. AGENCIAS VIAJE, OPERADOR TURÍST. RESERVAS"
1998,181.88,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
1999,32.91,ARGENTINA,"01 AGRICULTURA, GANADERÍA, CAZA Y SERV. RELACIONADOS"
1999,777.61,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
1999,0,ARGENTINA,03 PESCA Y ACUICULTURA
1999,346.18,ARGENTINA,08 OTRAS INDUSTRIAS EXTRACTIVAS
1999,12.23,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
1999,2661.45,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
1999,357.14,ARGENTINA,13 INDUSTRIA TEXTIL
1999,31667.16,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
1999,3971.26,ARGENTINA,17 INDUSTRIA DEL PAPEL
1999,267646.23,ARGENTINA,20 INDUSTRIA QUÍMICA
1999,127.98,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
1999,574.2,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
1999,11408.24,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
1999,112.8,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
1999,17049.969999999998,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
1999,30.799999999999997,ARGENTINA,"26 FABRICACIÓN DE PRODUCTOS INFORMÁTICOS, ELECTRÓNICOS"
1999,871.44,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
1999,647.46,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
1999,4500.86,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
1999,213.6,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
1999,1101.8200000000002,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
1999,5382.49,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
1999,15204.7,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
1999,12872.25,ARGENTINA,42 INGENIERÍA CIVIL
1999,220.35,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
1999,15475.729999999998,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
1999,273447.59,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
1999,11.42,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
1999,0.06,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
1999,2273.54,ARGENTINA,58 EDICIÓN
1999,584.47,ARGENTINA,"59 ACTIV. CINEMATOGRÁF, DE VÍDEO Y PROGRA. DE TV, GRAB."
1999,8583.56,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
1999,11.33,ARGENTINA,61 TELECOMUNICACIONES
1999,13965.059999999998,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
1999,355.03,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
1999,14912695.91,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
1999,40191.97,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
1999,11.27,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
1999,3153.1899999999996,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
1999,5983.97,ARGENTINA,69 ACTIVIDADES JURÍDICAS Y DE CONTABILIDAD
1999,1904.5400000000002,ARGENTINA,70 ACTV. SEDES CENTRALES; ACTIV. CONSULTORÍA DE GESTIÓN
1999,19698.23,ARGENTINA,71 SERVICIOS TECNICOS ARQUITECTURA E INGENIERIA
1999,13246.819999999998,ARGENTINA,73 PUBLICIDAD Y ESTUDIOS DE MERCADO
1999,202.48,ARGENTINA,"74 OTRAS ACTIV. PROFESIONALES, CIENTÍFICAS Y TÉCNICAS"
1999,6.13,ARGENTINA,78 ACTIVIDADES RELACIONADAS CON EL EMPLEO
1999,14407.830000000002,ARGENTINA,81 SERVICIOS A EDIFICIOS Y ACTIVIDADES DE JARDINERÍA
1999,1074.34,ARGENTINA,92 ACTIVIDADES DE JUEGOS DE AZAR Y APUESTAS
1999,420.67,ARGENTINA,"95 REPARACIÓN ORDENADORES, EFECTOS PERSONALES"
1999,807.93,ARGENTINA,PERSONAS FÍSICAS (SIN SECTOR DE ACTIVIDAD)
2000,1573.4699999999998,ARGENTINA,02 SILVICULTURA Y EXPLOTACIÓN FORESTAL
2000,5781.05,ARGENTINA,03 PESCA Y ACUICULTURA
2000,239.58,ARGENTINA,10 INDUSTRIA DE LA ALIMENTACIÓN
2000,3982.77,ARGENTINA,11 FABRICACIÓN DE BEBIDAS
2000,96.14,ARGENTINA,13 INDUSTRIA TEXTIL
2000,42070.85,ARGENTINA,14 CONFECCIÓN DE PRENDAS DE VESTIR
2000,847.18,ARGENTINA,17 INDUSTRIA DEL PAPEL
2000,2970.6000000000004,ARGENTINA,20 INDUSTRIA QUÍMICA
2000,599.4699999999999,ARGENTINA,21 FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS
2000,309.87,ARGENTINA,22 FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICOS
2000,15316.86,ARGENTINA,23 FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICO
2000,70.91,ARGENTINA,"24 METALURGIA; FABRICACION PRODUCTOS HIERRO, ACERO"
2000,14650.47,ARGENTINA,"25 FABRICACIÓN DE PRODUCTOS METÁLICOS, EXCEPTO MAQUINAR"
2000,2806.32,ARGENTINA,27 FABRICACIÓN DE MATERIAL Y EQUIPO ELÉCTRICO
2000,8419.38,ARGENTINA,28 FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.O.P.
2000,7978.71,ARGENTINA,"29 FABRICACIÓN DE VEHÍCULOS DE MOTOR, REMOLQUES"
2000,2281.31,ARGENTINA,33 REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO
2000,9173.7,ARGENTINA,"36 CAPTACIÓN, DEPURACIÓN Y DISTRIBUCIÓN DE AGUA"
2000,46273.09,ARGENTINA,"38 RECOGIDA, TRATAMIENTO Y ELIMINACIÓN DE RESIDUOS"
2000,7475.78,ARGENTINA,41 CONSTRUCCIÓN DE EDIFICIOS
2000,19599.1,ARGENTINA,42 INGENIERÍA CIVIL
2000,114.98,ARGENTINA,43 ACTIVIDADES DE CONSTRUCCIÓN ESPECIALIZADA
2000,27629.370000000003,ARGENTINA,"46 COMER.MAYOR E INTERME.COMERCIO,EXCEP.VEHÍCULOS MOTOR"
2000,9933.789999999999,ARGENTINA,"47 COMERCIO AL POR MENOR, EXCEPTO DE VEHÍCULOS DE MOTOR"
2000,509.99,ARGENTINA,51 TRANSPORTE AÉREO
2000,128471.06,ARGENTINA,52 ALMACENAMIENTO Y ACTIVIDADES ANEXAS AL TRANSPORTE
2000,0.01,ARGENTINA,56 SERVICIOS DE COMIDAS Y BEBIDAS
2000,4481.93,ARGENTINA,58 EDICIÓN
2000,80468.48000000001,ARGENTINA,60 ACTIVIDADES DE PROGRAMACIÓN Y EMISIÓN DE RADIO Y TEL
2000,2581366.65,ARGENTINA,61 TELECOMUNICACIONES
2000,8223.189999999999,ARGENTINA,"62 PROGRAMACIÓN,CONSULTORÍA,OTRAS ACTIVIDADES RELAC."
2000,3,ARGENTINA,63 SERVICIOS DE INFORMACIÓN
2000,220434.18000000005,ARGENTINA,"64 SERVICIOS FINANCIEROS,EXCEP.SEGUROS Y FONDOS PENSION"
2000,7335.35,ARGENTINA,"65 SEGUROS,REASEGURO.FONDOS PENSION, EXCEPTO S.SOCIAL"
2000,0,ARGENTINA,66 ACTIVIDADES AUXILIARES A LOS SERVICIOS FINANCIEROS
2000,1351.9699999999998,ARGENTINA,68 ACTIVIDADES INMOBILIARIAS
