Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
previa al dividendo demográfico,PRE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,353.862125856452,317.839011879681,327.77303674153,353.079707916642,379.142528208372,378.117184194919,380.958812835489,383.935509344184,398.813906497616,436.163346556411,480.112381941666,575.854857577545,673.378986021063,807.371490404592,958.163310748766,1167.36710525241,1251.28938836649,1322.60866133863,1362.52131242,1538.17136934518,1673.4555874626,1753.17717826534,1663.97126091824,1515.92330573197,1381.11159437001,1373.62226238839,1427.32923583375,
Puerto Rico,PRI,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,7100,7370,7820,8130,8510,8690,9590,10550,10950,11250,12170,14260,14750,15030,15860,16360,16580,16920,17670,18680,19170,19280,19420,19710,20000,21030,21970,
"Corea, República Popular Democrática de",PRK,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,10100,10450,11210,12100,12370,12190,12260,12170,11830,11750,13260,16140,18580,19390,20850,22590,22920,22960,22720,21150,21370,21190,20440,19930,20050,22050,23160,
Paraguay,PRY,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,1680,1840,1840,1730,1600,1440,1410,1330,1230,1350,1520,1840,2320,3080,3450,4070,4480,4760,5510,5780,5620,5390,5390,5620,5520,
Ribera Occidental y Gaza,PSE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,1470,1630,1780,1800,1550,1370,1190,1370,1640,1780,1710,1790,2040,2250,2510,2880,3210,3470,3560,3670,3900,3930,4190,,
Estados pequeos de las Islas del Pacfico,PSS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1719.11400799303,1851.28645177216,2046.29025729281,2182.66848570524,2141.76499766957,1993.21095968237,2000.48174759294,1905.60945038166,1844.51533752952,1808.96565487811,1940.21318124128,2276.22868982602,2600.53550342354,2679.68220744471,2842.30539276277,3011.52711064112,2971.74879943976,2970.04787362588,3127.35179006278,3380.96921094771,3770.99190173509,3905.52083932121,3930.03418949601,3959.21617538011,4013.49130382973,4302.83765908121,4305.81168144244,
posterior al dividendo demográfico,PST,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,21699.6857973542,22790.1071563197,24320.2281469054,25478.1099068877,25571.8127558964,24643.3728979378,25000.4473789347,26050.3442192288,26065.7360320749,25918.1363626122,27950.5354916473,31907.3048125552,35145.7995136114,36839.842510068,38210.74109647,39739.0571732909,39105.3858111325,40207.2265948339,41564.6511813093,42849.0983314743,43592.1318931461,43755.7448516125,42549.5601808782,41713.9406410158,42048.7638783519,44945.7611659895,46506.5202283707,
Polinesia Francesa,PYF,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,17400,17470,17910,17780,17250,16660,16170,15760,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,28400,30680,36160,38260,50810,58030,65580,61250,63620,66950,72880,79390,80890,73440,64550,56920,58830,61180,
Rumania,ROU,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1190,1270,1490,1640,1590,1580,1610,1710,1760,1950,2250,2960,3880,4900,6390,8800,9220,8640,8650,8760,9320,9700,9600,9620,10110,11430,12620,
Federación de Rusia,RUS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2920,2650,2640,2600,2650,2130,1750,1710,1780,2100,2590,3410,4450,5810,7560,9580,9230,9980,11060,13490,15190,14630,11780,9730,9210,10250,11260,
Rwanda,RWA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,310,150,210,220,260,260,280,280,270,260,250,270,320,360,410,490,550,600,650,710,720,740,750,740,740,780,830,
Asia meridional,SAS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,335.423580792443,349.297965924619,374.691493642467,406.169036725546,414.15672076188,415.46572821626,435.844707603799,445.135808778744,454.675254599934,461.425778127008,513.937068393672,599.66630676165,688.326991645816,762.138800509766,871.015985823165,949.196026516743,1053.02038703096,1147.13188319446,1276.76716058338,1389.23870125729,1435.51158625372,1479.060795859,1524.1141430545,1601.78955736003,1734.26285773812,1902.23115845632,1993.82752387451,
Arabia Saudita,SAU,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,8050,7720,7810,8030,8230,8010,7650,8150,8520,8370,9480,11040,12650,14160,15800,18460,17900,18750,20880,24040,25440,25550,23710,21610,19990,21610,22840,
Sudán,SDN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,310,320,400,400,380,340,330,340,350,380,430,500,600,700,910,1080,1150,1190,1350,1540,1490,1560,1690,1570,1320,840,590,
Senegal,SEN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,910,750,720,680,690,680,670,650,630,600,710,870,1000,1040,1120,1270,1340,1340,1310,1330,1360,1380,1320,1270,1280,1400,1460,
Singapur,SGP,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,17710,20780,23630,25620,27730,24010,23360,23680,22130,22000,23440,26150,28820,32550,36010,37230,37320,44930,48290,51740,54480,56380,53160,53020,54320,57900,59590,
Islas Salomón,SLB,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,830,970,1160,1290,1300,1230,1170,990,950,850,870,910,980,1040,1120,1230,1310,1470,1620,1820,2160,2200,2130,2150,2220,2370,2390,
Sierra Leona,SLE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,160,160,180,210,200,170,150,140,150,200,270,280,290,300,360,420,440,420,430,530,660,700,550,490,520,490,540,
El Salvador,SLV,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1170,1290,1480,1590,1690,1750,1810,1900,1950,2000,2130,2270,2420,2570,2680,2870,2820,2880,3060,3210,3350,3400,3440,3510,3600,3820,4000,
San Marino,SMR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,2990,2990,2610,1610,1540,1520,2390,3250,3830,4200,4890,6040,6450,6220,6300,6090,6460,6240,5960,5700,5560,6410,7030,
África al sur del Sahara (excluido altos ingresos),SSA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,578.954651077068,553.568595441415,568.864018748004,589.539659214749,602.764239661928,568.615081501989,557.949203442268,550.544952120757,544.479638702331,553.373882462719,603.005618328035,732.754500550621,896.340532682901,1040.90939009385,1173.06304708172,1323.71145916279,1370.0802527628,1440.55664896642,1517.51660560195,1659.75080036607,1747.46350930853,1794.69873248179,1709.61905283986,1560.92789015768,1476.5163692341,1498.47122739263,1540.20407889997,
Sudán del Sur,SSD,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,810,850,1160,1250,1090,,,,,
África al sur del Sahara,SSF,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,584.755781333375,559.61642669652,575.233842537947,596.394329283445,609.781119344086,575.383735244166,564.428735158054,557.372876459037,551.318369033799,559.994699827915,610.242119224189,741.069607847971,905.081028928173,1049.90785406536,1182.46461242973,1333.94027564142,1380.47041632805,1450.99793376214,1528.04568457409,1671.50250576587,1760.21749143574,1807.53611235635,1722.17167529909,1573.29236455416,1489.15094934742,1512.41034913207,1554.56810890576,
Pequeños Estados,SST,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,4270.63111041159,4738.81229148609,5614.89020795525,6586.68122982948,7795.02814064608,9024.8001788244,10263.461749383,10084.4138277396,10479.4913176442,11176.4331639086,12324.3517960208,13245.8127166668,13420.2838727061,12679.3196771305,11738.1142983577,11213.3163324055,11858.8814367022,12401.2285976161,
Santo Tomé y Príncipe,STP,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,600,700,820,940,960,1020,1060,1130,1180,1230,1430,1630,1650,1690,1700,1870,1930,
Suriname,SUR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,970,1100,1320,1630,1840,2050,1950,1970,1670,1930,2200,2820,3320,4040,5050,6330,6960,7620,7920,8550,8950,9260,8690,6590,5390,5210,5420,
República Eslovaca,SVK,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,4220,5020,5420,5430,5380,5530,5720,6020,6960,9030,11350,12940,14930,17250,17100,17430,17440,17800,18250,18310,17670,16790,16620,18350,19210,
Eslovenia,SVN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,8840,10200,11240,11000,11320,11270,10950,10920,12630,15610,18310,19820,21790,24620,24380,24540,24580,23250,23230,23610,22250,21770,22130,24600,25940,
Suecia,SWE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,28200,27690,28070,30400,31390,31110,31300,31610,29720,29090,32750,39790,45770,49150,52310,55720,52640,54630,56700,59090,61800,61870,58420,54360,53010,55580,55820,
Eswatini,SWZ,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1580,1570,1820,1930,1960,1740,1730,1670,1700,1570,1700,2160,3080,3300,3480,3360,3320,3460,3860,4310,4420,4130,3800,3450,3390,3630,3670,
Sint Maarten (Dutch part),SXM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,27540,28670,29560,30890,28210,27680,,
Seychelles,SYC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,6390,6530,6460,6740,7330,7320,7290,7290,7310,6850,7490,9280,11140,12580,12280,11180,10230,10220,10570,11540,12700,13350,14020,13840,14310,15670,16900,
República Árabe Siria,SYR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1070,970,900,850,850,920,890,970,1110,1210,1240,1380,1510,1620,1820,,,,,,,,,,,,,
Islas Turcas y Caicos,TCA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,23280,25530,27300,26200,28340,,
Chad,TCD,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,240,220,210,200,210,220,200,180,190,190,210,340,470,530,630,700,830,910,890,960,970,980,880,730,640,680,700,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,547.469088144059,614.63478083248,707.039346380931,822.949796356575,891.927704827949,837.468133434722,861.861888940401,920.974433433507,993.696628956257,1076.44907880642,1223.26881068651,1438.91616640043,1654.76401193415,1914.87255025403,2297.96189253637,2800.04558107526,3249.01464072871,3799.26816219789,4388.2452392467,5129.06325419443,5768.61623810905,6276.46785602974,6540.68188735853,6752.01512678597,7093.06797154631,7771.36118371825,8372.51300041566,
Europa y Asia central (BIRF y la AIF),TEC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2158.99288910019,1984.99805611514,2064.04396541889,2131.13878424604,2231.81351525467,2101.97261837631,1986.19062316617,2082.54752196783,2012.91211557497,2175.6629443276,2544.90864464178,3258.36505315839,4128.21880350693,5048.43604146783,6209.19497103725,7571.76709219999,7533.11377579402,7987.38349036065,8568.53214765623,9658.29159633149,10541.3876948913,10479.1734296735,9255.79457122374,8194.84539942666,7926.94929514456,8441.95982788834,8893.66914389114,
Togo,TGO,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,330,310,300,310,350,330,310,310,290,300,350,390,400,410,420,470,530,560,610,590,620,640,640,610,600,660,690,
Tailandia,THA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2130,2400,2740,2950,2680,2080,1980,1980,1960,1990,2180,2530,2790,3100,3530,3970,4140,4580,4950,5520,5720,5760,5710,5700,5960,6600,7260,
Tayikistán,TJK,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,290,210,210,170,170,180,180,170,160,170,210,270,380,470,580,750,800,920,1020,1150,1330,1350,1250,1100,1010,1000,1030,
Turkmenistán,TKM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,800,680,610,610,550,560,620,600,650,750,990,1310,1590,1890,2320,3040,3550,4070,4730,5560,6510,7200,7030,6820,6380,6740,,
América Latina y el Caribe (BIRF y la AIF),TLA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3202.00548490656,3432.89561045291,3655.78953139655,3962.80253577902,4259.23293216132,4241.77918045652,4024.32221457154,4109.15927232292,3983.72390666442,3721.29422522714,3697.39905426426,4001.14878517158,4491.90188544755,5190.46995664006,6078.74708676267,7031.5606022275,7204.6005140168,8005.58311482366,8845.42703072015,9771.05429427141,10178.9561486928,10065.0139741416,9222.57487822774,8468.30022969825,8338.88846387798,8630.32990253334,8697.12923907175,
Timor-Leste,TLS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,750,670,780,930,1310,1840,2970,2330,2850,3710,3630,3200,2690,2200,1750,1780,1800,2020,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,1239.80722272015,1376.27739362456,1464.02819642062,1506.00810644506,1510.63080159743,1567.57458993255,1600.4776763915,1600.82604761893,1710.98840002349,1896.72977976512,2156.29634394224,2436.89603111641,2854.02012217774,3373.6631591722,3694.79986821511,4013.29118781161,4109.51500706663,4596.84272333689,4759.2009706788,4634.17884042757,4181.36034647219,4115.61678295324,3875.06849667063,3854.81715739944,,
Tonga,TON,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1530,1820,2090,2370,2340,2240,2170,2080,2030,2000,2000,2160,2410,2720,2900,3270,3180,3370,3810,4320,4540,4600,4440,4410,4590,4800,5000,
Asia meridional (BIRF y la AIF),TSA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,335.423580792443,349.297965924619,374.691493642467,406.169036725546,414.15672076188,415.465728216259,435.844707603799,445.135808778744,454.675254599934,461.425778127007,513.937068393672,599.66630676165,688.326991645816,762.138800509766,871.015985823165,949.196026516743,1053.02038703096,1147.13188319446,1276.76716058338,1389.23870125729,1435.51158625372,1479.060795859,1524.1141430545,1601.78955736003,1734.26285773812,1902.23115845632,1993.82752387451,
África al sur del Sahara (BIRF y la AIF),TSS,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,584.755781333375,559.61642669652,575.233842537947,596.394329283445,609.781119344086,575.383735244166,564.428735158054,557.372876459037,551.3183690338,559.994699827915,610.242119224189,741.069607847971,905.081028928173,1049.90785406536,1182.46461242973,1333.94027564142,1380.47041632805,1450.99793376214,1528.04568457409,1671.50250576586,1760.21749143574,1807.53611235635,1722.17167529909,1573.29236455416,1489.15094934742,1512.41034913207,1554.56810890576,
Trinidad y Tobago,TTO,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,4080,3880,3970,4230,4500,4620,4890,5400,6070,6760,8070,9700,11190,13280,15000,17350,16200,16460,14970,16840,18750,18560,18980,16810,16040,16020,17010,
Túnez,TUN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1660,1710,1790,1970,2120,2150,2260,2270,2240,2180,2460,2900,3160,3330,3530,3850,4070,4130,3990,4100,4160,4160,3960,3750,3520,3500,3370,
Turquía,TUR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3140,2680,2850,2920,3190,3440,3590,4320,3580,3590,3950,5270,6820,7880,8950,9850,9640,10490,11310,11960,12600,12630,12030,11260,10980,10520,9690,
Tuvalu,TUV,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,2710,3310,2490,3240,3630,3780,4500,4660,4820,4400,4720,4430,5560,4670,5440,5070,4810,5430,5620,
Tanzanía,TZA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,170,160,170,190,220,270,330,410,410,420,430,470,500,520,540,600,670,720,770,810,890,970,980,970,970,1020,1080,
Uganda,UGA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,180,180,230,280,300,290,290,270,250,250,260,280,310,350,390,430,550,680,850,830,800,820,830,790,740,750,780,
Ucrania,UKR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1230,1000,920,860,890,850,760,700,730,790,980,1270,1540,1950,2590,3210,2840,2980,3110,3500,3800,3560,2700,2370,2380,2800,3370,
Ingreso mediano alto,UMC,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1388.8877711886,1452.93453011515,1570.51167275647,1719.67775083195,1840.07573968958,1767.4900177673,1721.33902270395,1799.35594544222,1814.44774050424,1847.32798257872,2010.9344299295,2345.676936318,2754.52623673814,3232.79928198686,3863.47167560951,4606.06174457212,4972.07091254883,5624.82632507742,6321.97641195466,7242.43350192976,7898.02911603993,8186.74270676604,7957.81033103456,7780.08495688381,7943.94053473586,8540.75553031413,9050.39094366192,
Uruguay,URY,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,4350,5040,5530,6160,6970,7240,7260,7060,6500,5140,4250,4130,4720,5390,6390,7710,8810,10440,12060,13370,15320,15830,15640,14980,15150,15910,16230,
Estados Unidos,USA,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,26390,27650,29040,30270,31270,32030,33670,35960,36710,37310,39770,43510,46190,47880,48500,48980,47730,48990,50570,52770,53950,55860,56750,57210,59080,63170,65850,
Uzbekistán,UZB,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,590,570,580,600,610,620,650,630,560,450,420,460,530,610,770,980,1150,1370,1650,2020,2270,2470,2600,2660,2350,2020,1800,
San Vicente y las Granadinas,VCT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2680,2640,2890,3000,3070,3190,3310,3470,3650,3950,4380,4730,4960,5470,5910,6260,6320,6090,6130,6400,6560,6390,6560,6800,6970,7340,7460,
Venezuela,VEN,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,2850,2740,3040,3100,3470,3420,3570,4120,4600,3990,3490,4110,4980,6130,7630,9400,10380,11810,11980,12710,11970,13080,,,,,,
Islas Vírgenes Británicas,VGB,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,160,190,250,300,330,340,360,410,430,450,500,580,630,720,840,980,1010,1250,1370,1540,1720,1880,1970,2080,2130,2380,2590,
Vanuatu,VUT,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,1150,1210,1240,1330,1390,1450,1430,1430,1370,1230,1360,1590,1780,1990,2140,2530,2610,2710,2870,2950,3180,3120,2910,2850,2880,3120,3210,
Mundo,WLD,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,4751.22017087719,4944.44574974329,5243.45996254039,5493.25472461141,5532.29279674026,5302.21445646614,5311.8818061453,5496.57679888894,5473.78325375524,5431.9134660808,5831.97336663171,6643.36260909739,7361.03273213731,7853.28334864355,8370.51533373628,8961.69219382384,8991.95016959653,9422.42764031071,9909.26485183925,10503.6572549689,10883.8244555624,11005.4462183688,10671.3589234882,10410.1974228369,10473.33138052,11151.6251583975,11566.2242295101,
Samoa,WSM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,1520,1660,1990,2320,2560,2850,3060,3030,3230,3520,3660,3800,3820,3960,4110,4060,4020,4190,
Kosovo,XKX,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,,,,,,,,,,,,1940,2270,2470,2690,3070,3290,3420,3640,3780,3960,4020,4010,3970,3970,4340,4660,
"Yemen, Rep. del",YEM,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,460,380,320,300,330,370,380,430,480,520,550,610,700,810,890,1010,1100,1200,1080,1260,1440,1460,1200,1150,1070,940,,
Sudáfrica,ZAF,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,3380,3510,3640,3660,3600,3230,3130,3070,2860,2670,2920,3720,4990,5630,5910,5980,5850,6190,6990,7570,7350,6760,6050,5470,5410,5750,6040,
Zambia,ZMB,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,380,350,380,400,400,360,350,330,350,360,410,460,560,720,900,1180,1280,1340,1420,1690,1760,1800,1580,1370,1300,1440,1430,
Zimbabwe,ZWE,"INB per cápita, método Atlas (US$ a precios actuales)",NY.GNP.PCAP.CD,640,630,620,690,700,620,570,510,540,490,440,450,460,440,420,330,420,630,920,1110,1210,1260,1280,1290,1360,1530,1390,
