Country Name,Country Code,Indicator Name,Indicator Code,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Unión Europea,EUU,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,1370865624739.59,1570094302251.4,1942363720191.65,2005870099222.53,1977061281392.51,2090752144359.79,2090572000000,2173075000000,2203120000000,2363858000000,2851237000000,3422983000000,3691903000000,4155400000000,4924317000000,5482737000000,4257814000000,4769308000000,5585478000000,5335779000000,5536175000000,5653032000000,4929051000000,4969739000000,5466719000000,5993400000000,5824934000000,
Frágiles y situaciones de conflicto afectados,FCS,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,51839056376.3555,53025650133.8586,62486358027.9583,73777603852.8403,77293973158.6119,60154515243.1786,77938950950.1467,115836564294.096,96093421992.6428,98648526320.6461,108441025674.814,157904156445.723,215015479111.502,259505218071.854,303513327650.718,403870007784.765,271711318920.289,348540507122.601,425876129653.087,462199873456.497,415159359145.261,385770665019.498,235218074647.858,191357761209.665,248496989440.466,322761966279.106,286941556185.535,
Finlandia,FIN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,23495000000,29703000000,40490000000,41124000000,41471000000,43752000000,42243000000,46102000000,43237000000,45145000000,53171000000,61520000000,65498000000,77206000000,90025000000,96455000000,62854000000,69518000000,79142000000,73077000000,74437000000,74333000000,59817000000,57908000000,68073000000,75869000000,73468000000,
Fiji,FJI,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,450000000,572000000,619000000,748000000,622000000,512000000,609000000,585000000,537000000,515000000,668000000,693000000,701000000,694000000,755000000,922000000,630000000,841000000,1069000000,1221000000,1108000000,1373000000,895000000,926000000,956000000,1041000000,1033000000,
Francia,FRA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,221619000000,250571000000,301162000000,305509000000,302144000000,320631000000,325526000000,327611000000,323379000000,331719000000,392039000000,452106000000,463428000000,495868000000,559612000000,616240000000,484781000000,523767000000,596473000000,568708000000,580963000000,581393000000,506264000000,501179000000,535298000000,582222000000,570951000000,
Islas Feroe,FRO,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,327000000,326000000,362000000,416000000,388000000,437000000,468000000,474000000,514000000,536000000,594000000,616000000,599000000,651000000,746230000,852091000,761744000,838963000,1007684000,951985000,1087447000,1134581833.62147,1022985112.60634,1191679731.68217,1305756809.93165,,,
Micronesia (Estados Federados de),FSM,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,30000000,11000000,21000000,18000000,17000000,24000000,18000000,22000000,26000000,27000000,28000000,17000000,19000000,18000000,22000000,27000000,25000000,30000000,73000000,52000000,35000000,32000000,40000000,49000000,46000000,47000000,49000000,
Gabón,GAB,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,2295000000,2350000000,2713000000,3184000000,3024000000,1916000000,2394000000,2598000000,2524000000,2409000000,3062000000,3728000000,5065000000,5450000000,6309000000,9566000000,5356000000,8686000000,9766000000,9493000000,10039000000,8290000000,5113000000,4345000000,5468000000,6504000000,6620000000,
Reino Unido,GBR,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,181381000000,205079000000,237953000000,258527000000,280406000000,273949000000,272167000000,283173000000,274676000000,281409000000,308651000000,349734000000,393458000000,453735000000,446805000000,477475000000,358158000000,420182000000,510380000000,478780000000,546755000000,510789000000,465850000000,410856000000,440997000000,486439000000,469684000000,
Georgia,GEO,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,69000000,155000000,151000000,199000000,240000000,191000000,238000000,323000000,318000000,346000000,461000000,647000000,865000000,936000000,1232000000,1495000000,1134000000,1677000000,2189000000,2376000000,2910000000,2861000000,2204000000,2117000000,2746000000,3380000000,3798000000,
Ghana,GHA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,974000000,1425000000,1724000000,1669000000,1635000000,1795000000,1720000000,1671000000,1716000000,1850000000,2324000000,2450000000,2802000000,3727000000,4195000000,5270000000,5840000000,7960000000,12785000000,13552000000,13752000000,13217000000,10321000000,11138000000,13835000000,14943000000,15668000000,
Gibraltar,GIB,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,307000000,,,,
Guinea,GIN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,561000000,516000000,702000000,709000000,685000000,693000000,636000000,666000000,731000000,709000000,609000000,744000000,853000000,1033000000,1203000000,1342000000,1050000000,1471000000,1433000000,1928000000,1886000000,2066000000,1781000000,2414000000,4594000000,3978000000,3945000000,
Gambia,GMB,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,67000000,35000000,16000000,21000000,15000000,21000000,12000000,16000000,9000000,17000000,5000000,18000000,7000000,11000000,13000000,14000000,66000000,68000000,102000000,126000000,134000000,125000000,115000000,105000000,124000000,140000000,133000000,
Guinea-Bissau,GNB,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,28000000,33000000,24000000,28000000,48000000,27000000,51000000,62000000,63000000,54000000,65000000,76000000,89000000,74000000,107000000,128000000,122000000,127000000,242000000,131000000,153000000,166000000,252000000,277000000,339000000,339000000,249000000,
Guinea Ecuatorial,GNQ,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,57000000,62000000,127000000,232000000,497000000,439000000,709000000,1097000000,1735000000,2117000000,2801000000,4599000000,7064000000,8207000000,10210000000,15218000000,9100000000,10000000000,13500000000,15500000000,14700000000,12800000000,6500000000,4900000000,5200000000,6500000000,5200000000,
Grecia,GRC,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,8442000000,9404000000,11054000000,11711000000,11326000000,10867000000,11070000000,11751000000,11507000000,10414000000,13382000000,15308000000,18436000000,21533000000,26558000000,31281000000,25149000000,28017000000,33779000000,35324000000,36140000000,35960000000,28554000000,28151000000,32627000000,39502000000,37907000000,
Granada,GRD,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,20000000,23000000,22000000,20000000,23000000,35000000,36000000,48000000,43000000,38000000,42000000,32000000,28000000,25000000,33000000,31000000,29000000,25000000,31000000,35000000,37000000,37000000,33000000,30000000,30000000,31000000,32000000,
Groenlandia,GRL,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,313000000,285000000,371000000,369000000,293000000,255000000,277000000,273000000,268000000,303000000,347000000,381000000,402000000,396000000,431000000,487000000,360000000,380000000,491000000,475000000,542000000,559000000,406000000,575000000,596000000,699000000,826000000,
Guatemala,GTM,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,1340000000,1550000000,1991000000,2056000000,2391000000,2563000000,2494000000,2711000000,2466000000,4162000000,4459000000,5036000000,5381000000,6025000000,6898000000,7737000000,7214000000,8463000000,10401000000,9979000000,10025000000,10803000000,10677000000,10447000000,10990000000,10769000000,11175000000,
Guam,GUM,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,106000000,85000000,85000000,73000000,89000000,86000000,76000000,74000000,61000000,50000000,43000000,53000000,52000000,53000000,91000000,105000000,51000000,46000000,43000000,46000000,45000000,41000000,32000000,33000000,33000000,34000000,32000000,
Guyana,GUY,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,414000000,456000000,455000000,546000000,596000000,484000000,523000000,498000000,478000000,487000000,513000000,593000000,553000000,588000000,679000000,795000000,763000000,880000000,1129000000,1416000000,1375000000,1167000000,1151000000,1441000000,1437000000,1377000000,1567000000,
Ingreso alto,HIC,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,3207837027180.62,3620463728754.99,4307412126324.82,4476652827259.9,4588960333667.01,4548193841471.3,4681410716283.1,5165156879543.38,4944960439424.67,5137878640844.33,5956632325050.64,7120445680661.12,7889088561334.17,8928571910851.35,10197881180724.9,11489909496899.9,8937665537855.48,10599238459072.3,12530423355745.4,12493536826945.5,12827464766354.9,12793982336146.5,11149739106029.3,10961750396856.1,12008991217481.6,13147063849123.5,12709817261725.2,
"Hong Kong, Región Administrativa Especial",HKG,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,135385000000,151465000000,173871000000,180914000000,188195000000,174864000000,174403000000,202683000000,191066000000,201928000000,228708000000,265543000000,292119000000,322669000000,349386000000,370242000000,329422000000,400692000000,455573000000,492907000000,535546000000,524130000000,510486000000,516635000000,549865000000,568456000000,534887000000,
Honduras,HND,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,1173000000,1378000000,1769000000,2007000000,2440000000,2929000000,2777000000,3343000000,3423000000,3745000000,3754000000,4534000000,5048000000,5277000000,5784000000,6199000000,4827000000,6264000000,7977000000,8359000000,7833000000,8117000000,8226000000,7960000000,8656000000,8586000000,8718000000,
Países pobres muy endeudados (PPME),HPC,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,17938556042.1639,19138593239.7665,23786737318.4809,25267783226.5222,25962804770.1337,26047807404.9639,25439788558.1785,27637856691.7874,28056869679.9503,30881957249.3066,36120119616.8423,46296435052.5129,54780698039.5637,66795070449.5624,76962385606.251,96010976056.1974,83524589015.1416,102694183215.846,131128064582.043,125617893783.051,131336071029.628,133748145796.809,110721432036.81,107770340561.705,125802899517.682,138722299980.872,131394072827.512,
Croacia,HRV,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,3913000000,4260000000,4517000000,4643000000,3981000000,4517000000,4303000000,4432000000,4666000000,4906000000,6187000000,8028000000,8795000000,10361000000,12340000000,14112000000,10403000000,11806000000,13338000000,12371000000,12659000000,13835000000,12925000000,13813000000,16069000000,17402000000,17180000000,
Haití,HTI,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,80000000,82000000,110000000,90000000,212000000,320000000,334000000,318000000,274000000,280000000,347000000,391000000,470000000,509000000,522000000,480000000,576000000,579000000,767000000,815000000,885000000,950000000,882000000,986000000,980000000,1078000000,1200000000,
Hungría,HUN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,8905000000,10700000000,12865000000,15705000000,19100000000,23005000000,25032000000,28192000000,30436000000,34517000000,43094000000,55567000000,62936000000,75255000000,95400000000,108504000000,83008000000,95483000000,112312000000,103570000000,107503000000,110622000000,98524000000,101919000000,113806000000,124705000000,123796000000,
Sólo BIRF,IBD,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,597269344108.879,722863051315.97,876790585070.954,948868550949.622,1033605205827.81,986259384067.895,1066413377071.89,1316621905261.3,1284132405890.39,1398568678080.06,1685197994188.92,2172402193185.02,2706140502565.98,3315414067015.63,3978991281323.48,4827573834180.38,3741553846826.73,4818391817377.82,5926623845378.21,6140566236880.39,6309916546781.65,6375911667548.89,5587139945788.88,5281824440566.36,5950882356327.97,6637194244128.75,6522902429343.76,
BIRF y la AIF,IBT,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,650390584415.676,779084015607.603,945920712187.126,1027795745223.31,1111955125820.91,1055905771588.87,1141411662111.68,1406580735257.72,1370923827014.55,1492065539495.34,1794266145856.66,2314791818618.58,2879744087145.44,3520833570057.47,4212315396014.82,5116333382130.35,3974966030732.01,5119544137318.73,6305275827963.15,6500336220415.33,6655693079608.04,6739127619629.49,5867126841983.71,5545876003014.98,6257537963230.04,6986662606614.98,6875770660276.39,
total de la AIF,IDA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,53624433968.0126,56566991705.038,69580396270.7204,79548595736.4578,78778222093.5368,69888338359.4789,75249848598.4354,90183484640.1471,86979642706.5993,93668310769.1614,109157694149.508,142563243392.922,173697244317.155,205297788711.781,232721213901.487,288224335429.253,233329793939.533,301065685261.006,378830187669.396,358828950712.01,343982500720.834,361881181771.649,277492798846.944,261671791384.28,304291055786.324,347088643470.385,350855204421.358,
mezcla de la AIF,IDB,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,28499447045.5122,28685476073.4281,34089319287.5675,40764360859.1327,39059094769.903,31541921792.3958,35007462554.3786,43691817658.6489,39476159848.6179,40947389418.8564,51269000000,70229000000,88317000000,101516000000,115156000000,145474000000,108830000000,143231000000,190563000000,180128000000,159848000000,173674000000,113305000000,92302000000,108021000000,131791000000,132802000000,
Indonesia,IDN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,36823000000,40055000000,45417000000,49814000000,56298000000,50370000000,51243000000,65403000000,57361000000,59166000000,64108000000,70767000000,86996000000,103527000000,118013000000,139606000000,119646000000,157779000000,203497000000,190032000000,182552000000,176293000000,150366000000,144490000000,168811000000,180215000000,167683000000,
Sólo AIF,IDX,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,24923180599.6532,27769213795.9277,35440196181.6632,38595300856.2662,39627685447.0717,38492277030.1567,40323096273.3107,46461599245.6676,47668909707.8881,53013270687.3177,57970219153.9814,72201458300.2095,85017193002.2874,103562554866.85,117310869828.19,142226538273.856,124729658472.928,157925866942.144,187625704312.77,178120683189.314,184516745726.945,188206286499.491,165640849086.947,171804034850.976,199050617362.369,217841733978.798,220655572229.413,
Isla de Man,IMN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,21572000000,25022000000,30630000000,33105000000,35008000000,33437000000,35667000000,42379000000,43361000000,49250000000,58963000000,76649000000,99616000000,121808000000,150159000000,194828000000,164909000000,226351000000,302905000000,296828000000,314848000000,322694000000,267951000000,264542000000,299241000000,324778000000,324340000000,
No clasificado,INX,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,28992000000,33996000000,44705000000,48339000000,53348000000,64330000000,71239000000,77413000000,82835000000,88265000000,92755000000,104788000000,109657000000,108726000000,121543000000,125719000000,115928000000,116497000000,125740000000,116773000000,116637000000,121057000000,123361000000,130864000000,137359000000,164794000000,169583000000,
"Irán, República Islámica del",IRN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,18080000000,19434000000,18360000000,22391000000,18381000000,13118000000,21030000000,28739000000,25689000000,28237000000,33750000000,41697000000,56252000000,77012000000,88733000000,113668000000,78830000000,101316000000,132000000000,108341000000,90765000000,95160000000,70275000000,72903000000,92764000000,103422000000,65718000000,
Iraq,IRQ,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,457000000,453000000,496000000,731000000,4602000000,5500000000,13067000000,20380000000,12872000000,12219000000,9711000000,17810000000,23697000000,29361000000,41268000000,61273000000,41929000000,52483000000,83226000000,94392000000,93066000000,88112000000,57577000000,46830000000,63604000000,92831000000,82309000000,
Islandia,ISL,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,1399000000,1623000000,1802000000,1897000000,1851000000,1931000000,2004000000,1901000000,2019000000,2229000000,2381000000,2839000000,3091000000,3453000000,4783000000,5382000000,4057000000,4604000000,5347000000,5064000000,4998000000,5053000000,4732000000,4436000000,4878000000,5556000000,5223000000,
Israel,ISR,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,14826000000,16884000000,19046000000,20610000000,22503000000,22993000000,25794000000,31404000000,29048000000,29347000000,31784000000,38618000000,42770000000,46789000000,54092000000,60825000000,47935000000,58415000000,67648000000,63191000000,66607000000,68507000000,64063000000,60571000000,61150000000,61952000000,58507000000,
Italia,ITA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,169229000000,191362000000,233766000000,252293000000,240414000000,245801000000,235564000000,240518000000,244490000000,254427000000,299333000000,353782000000,373135000000,416875000000,499882000000,542748000000,406909000000,447301000000,523258000000,501306000000,518268000000,529797000000,456990000000,461737000000,507418000000,549526000000,537718000000,
Jamaica,JAM,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,1071000000,1212000000,1427000000,1383000000,1383000000,1312000000,1240000000,1295000000,1220000000,1114000000,1180000000,1402000000,1532000000,1948000000,2254000000,2439000000,1316000000,1328000000,1623000000,1712000000,1569000000,1452000000,1263000000,1202000000,1310000000,1961000000,1586000000,
Jordania,JOR,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,1246000000,1424000000,1769000000,1816000000,1836000000,1802000000,1832000000,1899000000,2293000000,2770000000,3082000000,3883000000,4302000000,5204000000,5725000000,7938000000,6375000000,7028000000,8006000000,7887000000,7920000000,8385000000,7833000000,7549000000,7511000000,7750000000,8317000000,
Japón,JPN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,362244000000,397005000000,443116000000,410901000000,420957000000,387927000000,417610000000,479249000000,403496000000,416726000000,471817000000,565675000000,594941000000,646725000000,714327000000,781412000000,580719000000,769774000000,823184000000,798568000000,715097000000,690203000000,624921000000,645052000000,698329000000,738143000000,705564000000,
Kazajstán,KAZ,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,3277000000,3231000000,5250000000,5911000000,6497000000,5334000000,5872000000,8812000000,8639000000,9670000000,12927000000,20093000000,27849000000,38250000000,47755000000,71172000000,43196000000,59971000000,84336000000,86449000000,84700000000,79460000000,45956000000,36685000000,48304000000,60956000000,57309000000,
Kenya,KEN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,1374000000,1587000000,1879000000,2068000000,2054000000,2008000000,1747000000,1734000000,1944000000,2116000000,2411000000,2684000000,3420000000,3502000000,4081000000,5001000000,4463000000,5169000000,5756000000,6127000000,5856000000,6115000000,5906000000,5695000000,5747000000,6052000000,5839000000,
Kirguistán,KGZ,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,340000000,340000000,409000000,505000000,604000000,514000000,463000000,511000000,476000000,486000000,582000000,719000000,672000000,891000000,1321000000,1856000000,1673000000,1756000000,1979000000,1894000000,2058000000,1897000000,1441000000,1573000000,1764000000,1837000000,1986000000,
Camboya,KHM,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,284000000,490000000,855000000,644000000,736000000,800000000,1129000000,1389000000,1500000000,1923000000,2118000000,2798000000,3092000000,3692000000,4088000000,4708000000,4196000000,5143000000,6704000000,7838000000,6666000000,6846000000,8542000000,10069000000,11278000000,12700000000,14825000000,
Kiribati,KIR,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,3000000,5000000,7000000,5000000,6000000,6000000,9000000,4000000,5000000,3000000,3000000,2000000,4000000,6000000,10000000,8000000,6000000,4000000,9000000,6000000,7000000,10000000,10000000,11000000,15000000,8000000,12000000,
Saint Kitts y Nevis,KNA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,27000000,22000000,19000000,22000000,41000000,28000000,28000000,33000000,31000000,39000000,41000000,40000000,34000000,40000000,34000000,51000000,38000000,32000000,45000000,46000000,56000000,57000000,55000000,51000000,50000000,54000000,58000000,
"Corea, República de",KOR,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,82236000000,96013000000,125058000000,129715000000,136164000000,132313000000,143685000000,172268000000,150439000000,162471000000,193817000000,253845000000,284419000000,325465000000,371489000000,422007000000,363534000000,466384000000,555214000000,547870000000,559632000000,573091000000,526757000000,495426000000,573694000000,604860000000,542233000000,
Kuwait,KWT,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,10248000000,11260000000,12785000000,14889000000,14224000000,9554000000,12164000000,19436000000,16203000000,15369000000,20678000000,28599000000,44869000000,56016000000,62691000000,87457000000,54008000000,69978000000,102103000000,118912000000,115104000000,102111000000,54122000000,46273000000,55015000000,71938000000,64483000000,
América Latina y el Caribe (excluido altos ingresos),LAC,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,146012000000,170399000000,206100000000,234367000000,262544000000,260366000000,278342000000,335745000000,322002000000,328302000000,356792000000,433297000000,518477000000,608011000000,684670000000,802171000000,620072000000,789268000000,984212000000,1002832000000,996117000000,969089000000,828537000000,801852000000,896012000000,978661000000,957544000000,
República Democrática Popular Lao,LAO,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,241000000,301000000,311000000,323000000,359000000,370000000,311000000,330000000,320000000,301000000,335000000,363000000,553000000,882000000,923000000,1092000000,1053000000,1746000000,2190000000,2271000000,2264000000,2662000000,3653000000,4245000000,4873000000,5408000000,5806000000,
Líbano,LBN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,452000000,470000000,656000000,736000000,643000000,662000000,677000000,715000000,1093000000,1238000000,1813000000,2199000000,2337000000,2814000000,3574000000,4454000000,4187000000,5021000000,5664000000,5615000000,5170000000,4548000000,3982000000,3930000000,4026000000,3830000000,4829000000,
Liberia,LBR,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,440000000,353000000,820000000,630000000,430000000,425000000,469000000,329000000,128000000,176000000,109000000,104000000,131000000,158000000,200000000,242000000,149000000,222000000,367000000,460000000,559000000,444000000,283000000,279000000,358000000,517000000,528000000,
Libia,LBY,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,8590000000,8954000000,8975000000,9903000000,9656000000,6659000000,7947000000,12038000000,10634000000,9851000000,12878000000,17425000000,28849000000,37473000000,46929000000,61950000000,37055000000,48935000000,19060000000,61026000000,46018000000,20826000000,11392000000,9446000000,18865000000,29830000000,25732000000,
Santa Lucía,LCA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,120000000,106000000,109000000,80000000,61000000,62000000,56000000,43000000,44000000,44000000,62000000,80000000,64000000,94000000,98000000,164000000,166000000,215000000,160000000,182000000,174000000,161000000,180000000,120000000,127000000,62000000,82000000,
América Latina y el Caribe,LCN,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,175245188431.988,205145078197.353,249855571297.636,282158364920.893,314767107493.262,309979263808.358,330986330856.885,398907929569.555,382402262454.134,387440621829.078,424725458291.002,523927868442.906,638531794379.876,762029385936.953,856998731119.833,990140108429.65,767504582065.499,970981910538.601,1207563308439.57,1220266168293.64,1215674111224.18,1177825405469.63,1002910035265.59,968110415430.16,1081337802137.38,1180352901098.93,1147889112515.49,
Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,18794365594.1498,19712435300.8205,25046388382.219,28172931682.225,28495266700.9055,26428280095.9679,29481420371.9179,36982358380.881,36044076247.2963,39804651465.2348,45375834609.8866,59061336084.8623,79722008048.1328,100805997769.003,124917028540.452,161755245963.766,125559450464.046,161531887347.946,200646235427.703,201118479358.292,205947279909.811,200264398555.898,156244669827.77,156205316166.888,184312338936.586,208363807410.483,202554356174.272,
Países de ingreso bajo,LIC,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,12927227845.5409,13553890824.3303,17532739958.0407,18889741776.0809,18885133960.0604,15848583202.5443,17058134907.9282,21541539895.8844,21906709315.5099,24237112267.8828,26619353150.4865,35019401755.8763,42467936353.0308,51000459669.0103,58134510822.7649,72425652210.3769,57431818879.6372,73234323921.9764,81735744479.8174,68009060554.718,67626611825.0156,70121744200.1218,51199747711.8973,49310543143.4882,61075449397.8555,64795108880.4122,60792068712.5941,
Liechtenstein,LIE,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,2859000000,3208000000,3798000000,4095000000,4639000000,4809000000,4594000000,5430000000,4816000000,4699000000,5125000000,5757000000,6347000000,6886000000,7740000000,8452000000,7345000000,8602000000,10236000000,9380000000,10208000000,11298000000,10547000000,10310000000,11360000000,11890000000,11940000000,
Países de ingreso mediano bajo,LMC,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,114856131780.507,128017345274.329,156579510365.476,178302367950.214,188646395223.588,178159256891.769,197090948448.504,237246110050.367,226673905704.787,246810532327.035,290015060328.083,371449009161.674,459277744141.12,547673903806.748,648172121197.231,823336221896.357,634558932473.903,823228141003.751,1056257550705.32,1065628564393.86,1079606025755.23,1104811890959.56,911141939648.674,895923549520.346,1036512772824.61,1154418018418.7,1175796018676.56,
Ingreso mediano y bajo,LMY,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,615547622285.643,736788137238.474,890681572188.46,969860834876.451,1051648835435.38,993608687016.14,1079097338447.81,1334482429458.61,1294429212235.74,1408303583635.41,1687943809275.23,2167199924072.76,2693898277732.78,3284975997644.41,3928371985237.46,4787298491769.27,3710349563824.13,4804285728791.2,5929426807650.38,6137195942493.97,6259651999496.44,6330411605081.62,5508051712496.82,5181501224782.6,5842070891014.74,6522199886686.25,6419728165820.33,
Lesotho,LSO,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,133000000,143000000,160000000,187000000,196000000,194000000,172000000,220000000,280000000,358000000,476000000,708000000,651000000,718000000,830000000,884000000,734000000,878000000,1172000000,972000000,847000000,826000000,929000000,881000000,1028000000,1221000000,1063000000,
avanzada del dividendo demográfico,LTE,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,421731192271.96,523907307002.256,639281102298.508,679810727145.772,735989089493.788,710663615931.332,757708942267.499,935483935196.325,942321858096.941,1041929432191.61,1298566069460.3,1695958977044.67,2115001224319.95,2596674149674.8,3152039809256.1,3837958289692.57,3031285002562.51,3851320333201.17,4787396932557.64,5035272020904.93,5265289252717.87,5337148602017.56,4722460155624.97,4440274803418.43,4943049823585.21,5608286191027.52,5552187278991.99,
Lituania,LTU,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,2025000000,2030000000,2705000000,3355000000,3860000000,3710000000,3004000000,3810000000,4583000000,5475000000,7162000000,9302000000,11807000000,14142000000,17144000000,23646000000,16454000000,20748000000,28050000000,29611000000,32598000000,32319000000,25392000000,25010000000,29901000000,33337000000,33151000000,
Luxemburgo,LUX,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,,,,,,,8203000000,8378000000,9759000000,10214000000,13297000000,16250000000,19120000000,22980000000,22933000000,25694000000,21339000000,19748000000,20866000000,18833000000,18441000000,19099000000,17139000000,15796000000,15761000000,16412000000,16464000000,
Letonia,LVA,Exportaciones de mercaderías (US$ a precios actuales),TX.VAL.MRCH.CD.WT,998000000,991000000,1305000000,1443000000,1672000000,1811000000,1723000000,1868000000,2001000000,2285000000,2893000000,4009000000,5161000000,6155000000,8308000000,10144000000,7702000000,9532000000,13130000000,14112000000,14467000000,14715000000,12286000000,12294000000,14126000000,16166000000,15705000000,
